Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/23  02:00:00,811.95157101,96.5369833293,378.002899924,0.0,46.0930336215,113.312780494,557.708824061,543.326969019,5.66466996096,8.71718508079
 10/23  03:00:00,799.615942462,96.5369833293,365.735497585,0.0,46.0930336215,113.312780494,573.355082112,550.279803722,5.66466996096,17.4106084289
 10/23  04:00:00,878.649191259,96.5369833293,356.728561114,0.0,100.150657288,148.969399434,547.146986016,524.070866206,5.66466996096,17.4114498495
 10/23  05:00:00,889.52118584,96.5369833293,366.165480929,0.0,100.150657288,149.894399434,1007.43714017,984.558689718,14.1616749024,8.71677554673
 10/23  06:00:00,1123.92771799,96.8087247181,373.681130394,0.0,176.471037341,302.612436532,668.026118916,622.288475753,28.3233498048,17.4142933581
 10/23  07:00:00,1238.98447254,97.1100473911,374.290963617,0.0,243.2593065,310.10971186,631.174257855,562.335366563,42.4850247072,26.3538665843
 10/23  08:00:00,1259.5485595,97.2357747527,374.570965299,0.0,243.2593065,310.10971186,621.015408288,537.876795706,56.6466996096,26.4919129729
 10/23  09:00:00,1289.60900024,97.3300891152,375.043576817,0.0,243.2593065,302.612436532,602.323387738,524.387335887,42.4850247072,35.4510271439
 10/23  10:00:00,1302.32717074,97.4141023889,386.134829386,0.0,243.2593065,310.10971186,610.918564037,504.445471306,70.808374512,35.6647182189
 10/23  11:00:00,1319.74620297,97.6057436614,406.148801381,0.0,243.2593065,310.10971186,604.30430044,488.826233311,70.808374512,44.6696926177
 10/23  12:00:00,1295.52562792,97.8135208978,416.939689553,0.0,243.2593065,310.10971186,586.062561087,479.714038627,70.808374512,35.5401479486
 10/23  13:00:00,1327.79236309,98.0167437484,418.458491523,0.0,243.2593065,302.612436532,573.274314964,471.957229837,56.6466996096,44.6703855171
 10/23  14:00:00,1331.86205136,98.3492052198,419.543513749,0.0,243.2593065,302.612436532,536.187859409,458.042452518,42.4850247072,35.6603821842
 10/23  15:00:00,1353.9817831,98.7961748645,431.669674852,0.0,243.2593065,302.612436532,540.036549615,447.78730012,56.6466996096,35.6025498855
 10/23  16:00:00,1367.29452204,99.1779989369,429.469332784,0.0,243.2593065,310.10971186,561.73027812,441.352189739,84.9700494144,35.408038967
 10/23  17:00:00,1362.94554767,99.5310292447,421.69150461,0.0,243.2593065,310.10971186,545.690096243,443.197978687,84.9700494144,17.5220681413
 10/23  18:00:00,1091.96402957,96.5369833293,409.291999262,0.0,166.938926447,199.110933808,514.493917126,412.059457564,84.9700494144,17.4644101481
 10/23  19:00:00,1084.38401012,96.5369833293,400.294805306,0.0,166.938926447,191.61365848,492.87069213,418.760184603,56.6466996096,17.4638079178
 10/23  20:00:00,954.661746973,96.5369833293,399.212407271,0.0,100.150657288,124.558693486,535.874117967,461.763691365,56.6466996096,17.4637269927
 10/23  21:00:00,900.785514088,96.5369833293,387.024676337,0.0,100.150657288,124.558693486,529.188870769,469.285820037,42.4850247072,17.4180260253
 10/23  22:00:00,818.462389327,96.5369833293,378.054869948,0.0,46.0930336215,124.558693486,534.252608508,488.518956274,28.3233498048,17.4103024295
 10/23  23:00:00,803.459747697,96.5369833293,365.760954539,0.0,46.0930336215,124.558693486,518.736548427,495.859988199,14.1616749024,8.71488532597
 10/23  24:00:00,809.450420917,96.5369833293,379.123983645,0.0,46.0930336215,113.312780494,522.530047062,499.453456718,5.66466996096,17.4119203832
