Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/14  17:00:00,232.889906989,30.240276214,26.4682537129,0.36879415072,37.1018798503,116.476155989,99.4941546213,89.5683865619,9.90576805939,0.02
 04/14  18:00:00,148.074859646,27.731820898,21.1684615341,0.0,24.7345865669,47.5788473902,81.4823681602,67.919800505,4.9528840297,8.60968362548
 04/14  19:00:00,147.351007799,28.487705773,19.8705946253,0.0,24.7345865669,47.5788473902,79.4252706067,74.452386577,4.9528840297,0.02
 04/14  20:00:00,138.393054181,27.731820898,18.7233259126,0.0,12.3672932834,38.6892022431,94.3360760159,91.3443455981,2.97173041782,0.02
 04/14  21:00:00,93.4014047718,14.9630781647,10.5677611339,0.0,12.3672932834,27.0668015668,61.2343237608,58.242593343,2.97173041782,0.02
 04/14  22:00:00,93.205161038,22.461949427,14.8462745427,0.0,4.12243109448,15.9888894789,93.3302231596,90.3384927418,2.97173041782,0.02
 04/14  23:00:00,81.8917953273,17.6240121702,11.9066206535,0.0,4.12243109448,15.9888894789,76.5587948003,73.5670643825,2.97173041782,0.02
 04/14  24:00:00,93.6091864209,23.2394310126,14.1222274593,0.00027400026372,4.12243109448,15.9888894789,97.1077748655,94.1160444477,2.97173041782,0.02
 04/15  01:00:00,78.3943812198,17.6240121702,10.7966958356,0.0,4.12243109448,15.9888894789,79.3061801392,76.3144497214,2.97173041782,0.02
 04/15  02:00:00,83.8189723913,23.1098507484,12.4624785306,0.183505946651,4.12243109448,15.9888894789,100.664526537,97.6727961197,2.97173041782,0.02
 04/15  03:00:00,75.4740720255,18.7038477058,9.44948546958,0.660879970117,4.12243109448,15.9888894789,82.0452799833,79.0535495655,2.97173041782,0.02
 04/15  04:00:00,92.6669209261,26.6519853624,13.7304509967,0.0909058898843,4.12243109448,16.0517297156,121.276945913,118.285215495,2.97173041782,0.02
 04/15  05:00:00,91.9269609694,27.2998866838,14.6265700147,0.992358442479,4.12243109448,16.0517297156,122.236686569,119.244956151,2.97173041782,0.02
 04/15  06:00:00,118.853697318,29.0276235408,15.0154897889,4.04412465304,4.12243109448,39.6058045677,104.570809525,101.579079107,2.97173041782,0.02
 04/15  07:00:00,172.073602989,29.0748968517,18.8681338464,30.5119094784,12.3672932834,65.3531420225,159.982048019,155.009163989,4.9528840297,0.02
 04/15  08:00:00,167.844186591,29.0591769474,20.6016941045,22.7834154608,12.3672932834,68.2430321324,153.668751237,148.695867208,4.9528840297,0.02
 04/15  09:00:00,189.806354204,29.0888565189,22.431130751,15.0678387337,16.4897243779,93.1370602926,150.485956496,133.947150816,7.92461444751,8.61419123256
 04/15  10:00:00,192.556249342,29.0894109939,24.5143407714,12.2465078447,16.4897243779,93.1370602926,136.896094994,128.951480547,7.92461444751,0.02
 04/15  11:00:00,196.483241212,29.0880652235,26.6976782903,9.41033512922,16.4897243779,93.1370602926,133.200622921,125.256008473,7.92461444751,0.02
 04/15  12:00:00,191.245968914,29.0870137493,29.1220823737,7.61968485558,16.4897243779,83.9857416113,130.034652068,122.09003762,7.92461444751,0.02
 04/15  13:00:00,192.645256273,29.0929663919,31.6683175966,6.18725238129,16.4897243779,83.9857416113,128.058657465,120.114043017,7.92461444751,0.02
 04/15  14:00:00,190.409133682,29.1032046518,32.7783492118,4.96541494272,16.4897243779,83.9857416113,135.24385061,118.707364385,7.92461444751,8.61187177806
 04/15  15:00:00,165.214665429,29.0276235408,31.0699724146,0.0,12.3672932834,70.6512738906,67.0164774461,62.0435934164,4.9528840297,0.02
 04/15  16:00:00,167.224794116,29.0276235408,31.8914306424,0.0,12.3672932834,70.6512738906,65.9019087738,60.9290247441,4.9528840297,0.02
 04/15  17:00:00,156.316923773,29.0276235408,31.8753262383,0.0,12.3672932834,58.1284167478,68.831701368,63.8588173384,4.9528840297,0.02
 04/15  18:00:00,117.249515043,26.6519853624,26.6835386891,0.0,12.3672932834,24.9413748627,90.1226525655,85.1497685358,4.9528840297,0.02
 04/15  19:00:00,119.906739307,27.2998866838,26.0301219089,0.0,12.3672932834,24.9413748627,97.2391313016,92.2662472719,4.9528840297,0.02
 04/15  20:00:00,114.378135226,27.731820898,24.5625724484,0.0,4.12243109448,16.0517297156,107.823413319,104.831682901,2.97173041782,0.02
 04/15  21:00:00,67.8341484674,11.7493414468,10.6185970638,0.0,4.12243109448,15.9888894789,56.9932869787,54.0015565608,2.97173041782,0.02
 04/15  22:00:00,86.0765885292,18.5052127787,16.0733992207,0.0,4.12243109448,15.9888894789,85.9917420922,83.0000116744,2.97173041782,0.02
 04/15  23:00:00,81.7622402682,17.6240121702,15.0721716664,0.0,4.12243109448,15.9888894789,80.5974593464,77.6057289286,2.97173041782,0.02
