Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/16  02:00:00,151.023257096,31.6671815824,52.9237424432,0.0,12.7620426787,28.1191506574,163.483624707,51.9877565489,3.33212,108.163748158
 05/16  03:00:00,148.40470531,32.4685608289,49.5257151217,0.0,12.7620426787,28.1191506574,157.54384257,47.5389952895,3.33212,106.67272728
 05/16  04:00:00,155.52261566,32.4685608289,49.4389375227,0.0,12.7620426787,28.1191506574,186.292460611,42.6046953364,3.33212,140.355645275
 05/16  05:00:00,177.359283554,31.6671815824,58.4509079188,0.0,25.5240853573,30.610668775,291.182801464,36.8167178167,8.3303,246.035783647
 05/16  06:00:00,315.192491665,34.712422719,98.0063221399,0.0,51.0481707146,78.1489452969,470.584325895,29.8417891875,16.6606,424.081936708
 05/16  07:00:00,409.242282172,35.714848028,133.632177564,0.0,64.3609230253,109.708623606,619.808158903,31.844128242,24.9909,562.973130661
 05/16  08:00:00,347.000259466,35.7409807954,114.221751203,0.0,51.0481707146,80.7689615957,489.504631195,23.7756769452,33.3212,432.40775425
 05/16  09:00:00,342.667254696,36.2662294238,138.001526609,0.0,51.0481707146,71.0224615957,409.56954991,11.2421560992,66.8089,331.518493811
 05/16  10:00:00,297.317126016,36.3654387099,140.92268781,0.0,32.1804615127,65.7244621605,346.449995919,5.7699207613,83.4695,257.210575158
 05/16  11:00:00,299.528887661,36.4523556692,142.12784168,0.0,32.1804615127,65.7244621605,274.875263884,2.91502166318,83.4695,188.49074222
 05/16  12:00:00,299.059926442,36.5136921194,142.176631138,0.0,32.1804615127,65.7244621605,274.055142382,2.43815403474,83.4695,188.147488347
 05/16  13:00:00,289.144718336,36.4985876953,141.796983086,0.0,32.1804615127,55.9779621605,265.53982661,2.53866546696,75.1392,187.861961143
 05/16  14:00:00,289.221605023,36.531936692,141.694329093,0.0,32.1804615127,55.9779621605,257.007511953,2.64842017261,66.8089,187.55019178
 05/16  15:00:00,289.092413806,36.5610831002,141.528366773,0.0,32.1804615127,55.9779621605,265.393274051,2.72443727342,75.1392,187.529636777
 05/16  16:00:00,318.111863588,36.3530567844,141.294670152,0.0,32.1804615127,60.9114621605,238.659869278,1.03911671337,91.7998,145.820952565
 05/16  17:00:00,352.446732651,35.819784544,140.70767557,0.0,32.1804615127,77.5397301883,268.629672623,2.95204450006,49.9818,215.695828123
 05/16  18:00:00,405.545084382,35.8874177505,140.312708048,0.0,77.122965704,86.2600435998,444.124656415,3.65802749833,49.9818,390.484828917
 05/16  19:00:00,414.570436237,35.898801702,140.100880901,0.0,102.647051061,80.1663183927,331.938177138,6.88320634769,33.3212,291.733770791
 05/16  20:00:00,437.859543319,35.8536500734,124.498891308,0.0,115.40909374,92.7192997104,342.316943476,21.2635806715,33.3212,287.732162804
 05/16  21:00:00,415.842522262,35.8994021838,126.174824142,0.0,102.647051061,94.1340635361,484.747049158,34.9681306548,24.9909,424.788018503
 05/16  22:00:00,334.17901953,35.9516366627,110.780200891,0.0,77.122965704,65.871452062,387.46303276,50.8395181549,16.6606,319.962914605
 05/16  23:00:00,238.996378299,35.8809631582,83.870441783,0.0,38.286128036,48.4199368926,249.149168536,62.033415197,8.3303,178.785453339
