Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/28  02:00:00,103.802270094,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/28  03:00:00,102.868677717,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/28  04:00:00,108.765817218,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923056966,0.0,2.335,1.16423056966
 06/28  05:00:00,93.8940283878,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/28  06:00:00,148.188371015,30.0799211949,0.00141931114559,0.0,13.9747600329,18.6919646116,114.268283367,109.578283367,4.67,0.02
 06/28  07:00:00,164.746242157,30.0799211949,0.0,0.0,13.9747600329,18.6919646116,120.474869811,114.640406633,4.67,1.16446317897
 06/28  08:00:00,242.23667288,30.0799211949,0.667120065471,0.0,34.9369000822,32.3179380704,98.5665311995,90.3740311995,8.1725,0.02
 06/28  09:00:00,272.002404724,30.0799211949,1.55107345745,0.0,62.886420148,41.4019203762,68.166713245,56.4944880609,10.5075,1.16472518412
 06/28  10:00:00,262.116957043,30.0799211949,1.9374078304,0.0,62.886420148,41.4019203762,49.4842109828,37.811791865,10.5075,1.16491911784
 06/28  11:00:00,288.413204708,30.0799211949,2.17217410585,0.0,62.886420148,41.4019203762,33.4806064955,21.8078352665,10.5075,1.16527122902
 06/28  12:00:00,274.174811692,30.0799211949,2.32212455785,0.0,62.886420148,41.4019203762,25.6424713189,13.9696995941,10.5075,1.16527172484
 06/28  13:00:00,273.845649962,30.0799211949,2.55772986894,0.0,62.886420148,41.4019203762,15.869590277,4.19690233524,10.5075,1.1651879418
 06/28  14:00:00,270.128885618,30.0799211949,2.85282124068,0.0,62.886420148,41.4019203762,11.9831620802,0.0,10.5075,1.4756620802
