Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/30  03:00:00,741.461377363,94.8185755774,349.315167642,0.0,34.9616554283,113.312780494,505.31191156,482.127160334,5.66466996096,17.5200812653
 04/30  04:00:00,744.665260694,94.8185755774,347.178221344,0.0,44.4937663224,113.312780494,499.205078617,476.023460043,5.66466996096,17.5169486126
 04/30  05:00:00,737.478570064,94.8185755774,342.95935432,0.0,44.4937663224,113.312780494,519.194340548,478.76562095,14.1616749024,26.2670446952
 04/30  06:00:00,790.628396167,94.8185755774,342.281823371,0.0,54.0258772165,176.889270242,464.540779389,418.699717181,28.3233498048,17.5177124033
 04/30  07:00:00,800.885193262,94.8185755774,342.40134454,0.0,54.0258772165,184.38654557,472.606000223,412.602261495,42.4850247072,17.5187140205
 04/30  08:00:00,881.770621853,94.8185755774,342.386152991,0.0,65.1572554096,220.04316451,490.496413772,398.60134426,56.6466996096,35.2483699027
 04/30  09:00:00,878.082802534,94.8185755774,345.540223988,0.0,65.1572554096,212.545889182,466.553675116,392.967690007,42.4850247072,31.1009604019
 04/30  10:00:00,890.970254354,94.8185755774,347.708334761,0.0,65.1572554096,220.04316451,498.517936543,387.600075323,70.808374512,40.1094867085
 04/30  11:00:00,899.930839699,94.8185755774,351.189018717,0.0,65.1572554096,220.04316451,494.101594393,378.644164682,70.808374512,44.6490551992
 04/30  12:00:00,908.530899985,94.8185755774,356.213080422,0.0,65.1572554096,220.04316451,478.752675237,372.227780027,70.808374512,35.7165206979
 04/30  13:00:00,903.722781683,94.8185755774,359.637692699,0.0,65.1572554096,212.545889182,472.636328385,371.34925927,56.6466996096,44.6403695051
 04/30  14:00:00,903.115846029,94.8185755774,363.167944659,0.0,65.1572554096,212.545889182,455.910649978,368.772889395,42.4850247072,44.6527358756
 04/30  15:00:00,900.828854422,94.8185755774,365.315413455,0.0,65.1572554096,212.545889182,462.639002023,370.280114156,56.6466996096,35.7121882568
 04/30  16:00:00,875.099238743,94.8185755774,366.573257009,0.0,65.1572554096,220.04316451,492.586037714,362.971604601,84.9700494144,44.6443836993
 04/30  17:00:00,828.913363794,94.8185755774,367.028581538,0.0,54.0258772165,184.38654557,494.024659843,373.581357926,84.9700494144,35.4732525018
 04/30  18:00:00,799.403273288,94.8185755774,366.943301092,0.0,44.4937663224,163.454314868,511.379221041,408.89134125,84.9700494144,17.5178303759
 04/30  19:00:00,794.50412792,94.8185755774,365.557594432,0.0,44.4937663224,155.95703954,493.023598942,418.858102448,56.6466996096,17.518796884
 04/30  20:00:00,763.599147627,94.8185755774,363.423824562,0.0,44.4937663224,124.558693486,542.079352031,459.162773745,56.6466996096,26.2698786762
 04/30  21:00:00,761.465396289,94.8185755774,362.136955307,0.0,44.4937663224,124.558693486,531.511783964,471.507174475,42.4850247072,17.5195847817
 04/30  22:00:00,761.842200662,94.8185755774,360.30897752,0.0,34.9616554283,124.558693486,546.719980987,492.127854309,28.3233498048,26.2687768727
 04/30  23:00:00,763.593117727,94.8185755774,357.868967325,0.0,34.9616554283,124.558693486,530.349790969,498.667892513,14.1616749024,17.5202235531
 04/30  24:00:00,749.5699278,94.8185755774,355.186638983,0.0,34.9616554283,113.312780494,527.148766628,503.964777217,5.66466996096,17.5193194499
 05/01  01:00:00,758.778873418,94.8185755774,352.75502233,0.0,46.0930336215,113.312780494,537.986268594,506.054352367,5.66466996096,26.2672462661
 05/01  02:00:00,761.180835333,94.8185755774,349.819718926,0.0,46.0930336215,113.312780494,532.975711667,509.793183022,5.66466996096,17.5178586838
 05/01  03:00:00,758.510002047,94.8185755774,346.527031451,0.0,46.0930336215,113.312780494,538.071265751,514.887741899,5.66466996096,17.5188538908
 05/01  04:00:00,842.92715269,94.8185755774,344.245927199,0.0,100.150657288,148.969399434,522.203103981,490.26838971,5.66466996096,26.2700443096
 05/01  05:00:00,842.900851105,94.8185755774,342.322953175,0.0,100.150657288,149.894399434,1026.32073046,994.63935787,14.1616749024,17.5196976909
 05/01  06:00:00,1054.72109935,95.1192698742,342.500906726,0.0,176.471037341,302.612436532,638.812174188,584.219815752,28.3233498048,26.2690086313
 05/01  07:00:00,1179.12605907,95.4484478083,343.909165755,0.0,243.2593065,310.10971186,590.3347934,512.350331058,42.4850247072,35.4994376346
 05/01  08:00:00,1220.88135595,95.6162500403,345.459829857,0.0,243.2593065,310.10971186,574.110699626,481.683353238,56.6466996096,35.780646779
 05/01  09:00:00,1260.60050377,95.9496104185,348.849156206,0.0,243.2593065,302.612436532,559.280935652,462.811253949,42.4850247072,53.9846569963
 05/01  10:00:00,1263.92081169,96.2153911156,353.588341995,0.0,243.2593065,310.10971186,565.440041133,440.169222756,70.808374512,54.4624438647
 05/01  11:00:00,1269.55422143,96.456622221,361.77599202,0.0,243.2593065,310.10971186,552.08065593,417.547022625,70.808374512,63.7252587936
 05/01  12:00:00,1237.48422559,96.7216769481,368.482625818,0.0,243.2593065,310.10971186,522.157871283,397.160574853,70.808374512,54.1889219178
